PCYO,$4.58,1439683078584,12,001
QCRH,$21.49,1439683078625,6,981
QCCO,$1.85,1439683078662,5,281
QIWI,$28.34,1439683078714,269,647
QGEN,$27.72,1439683078867,206,795
QKLS,$1.6401,1439683078894,1,500
QLIK,$41.92,1439683078923,733,022
QLGC,$9.36,1439683079045,345,551
QRVO,$58.24,1439683079064,1,106,520
QLTI,$3.5,1439683079098,40,890
QCOM,$61.91,1439683079117,5,456,904
QLTY,$15.95,1439683079217,334,760
QSII,$12.9,1439683079405,144,813
QLYS,$31.87,1439683079452,344,608
QBAK,$1.06,1439683079462,172
QTWW,$1.57,1439683079479,55,406
QDEL,$21.02,1439683079549,66,052
QUIK,$1.46,1439683079588,31,646
QRHC,$0.85,1439683079635,81,848
QPACW,$0.35,1439683079800,10,000
QNST,$4.99,1439683079877,217,593
QUMU,$4.35,1439683080022,1,260
QTNT,$16.39,1439683080059,2,877
QUNR,$38.4747,1439683080073,390,361
RRD,$16.05,1439683080142,1,010,719
RADA,$1.1,1439683080192,185,020
ROIA,$2.34,1439683080372,200
RDCM,$10.5,1439683080382,42,794
ROIAK,$2.5,1439683080405,22,543
RDNT,$7.63,1439683080548,107,478
RDUS,$66.86,1439683080597,624,770
RSYS,$2.7,1439683080641,53,142
RAND,$3.92,1439683080725,2,325
RMBS,$13.45,1439683080742,200,537
RDWR,$19.48,1439683080780,77,977
GOLD,$62.07,1439683080814,226,893
RLOG,$2.62,1439683080841,542
RPD,$21.96,1439683080888,57,190
RPTP,$13.24,1439683080907,367,877
RAVE,$11.57,1439683081094,22,963
ROLL,$67.47,1439683081121,102,841
RAVN,$18.52,1439683081131,68,809
RICK,$11.17,1439683081305,5,755
RCMT,$4.62,1439683081366,5,296
RLOC,$2.81,1439683081388,11,186
RDI,$13.14,1439683081402,48,777
RDIB,$15.6,1439683081472,152
RNWK,$4.25,1439683081525,92,389
RELY,$10.81,1439683081549,175,136
RGSE,$1.39,1439683081559,311,591
DAX,$26.44,1439683081729,1,834
RP,$19.31,1439683081776,70,661
RCPT,$231.4,1439683081854,296,360
QYLD,$23.6,1439683081906,6,383
RCON,$1.42,1439683081953,2,572
REPH,$13.74,1439683082045,25,646
RRGB,$83.74,1439683082196,173,086
REDF,$1.6888,1439683082246,5,883
RDHL,$13.8,1439683082332,21,085
REGN,$577,1439683082354,254,577
RGLS,$7.3,1439683082377,353,479
REIS,$24.99,1439683082387,11,389
RELV,$0.99,1439683082476,73,912
MARK,$4.07,1439683082521,5,285
RLYP,$24.89,1439683082627,485,727
REMY,$29.38,1439683082742,73,815
REGI,$9.7,1439683082824,170,901
RNST,$32.32,1439683082841,77,043
RCII,$27.42,1439683082904,257,425
RTK,$0.7251,1439683083015,512,704
RENT,$50.25,1439683083025,267,551
RPRX,$8.31,1439683083045,122,307
RGEN,$34.78,1439683083118,128,107
RJET,$3.85,1439683083232,543,617
FRBK,$3.63,1439683083258,28,750
RBCAA,$25.14,1439683083468,11,003
REFR,$5.4,1439683083543,2,722
RESN,$4.3,1439683083557,19,626
REXI,$7.78,1439683083659,927,375
RECN,$16.77,1439683083705,102,459
SALE,$9.36,1439683083722,278,664
ROIC,$17.1334,1439683083757,295,594
RTRX,$29.58,1439683083804,327,495
RVNC,$30.25,1439683083886,130,181
RVLT,$1.12,1439683083921,64,023
REXX,$3.35,1439683083995,1,895,493
RFIL,$4.14,1439683084026,4,147
RGCO,$20.38,1439683084044,1,314
RWLK,$9.49,1439683084088,23,049
RIBT,$2.8,1439683084267,19,391
RELL,$5.5,1439683084335,182,682
RIGL,$2.74,1439683084353,252,892
RNET,$27.78,1439683084464,125,265
NAME,$6.98,1439683084543,8,323
RITT,$1.51,1439683084611,128,453
RIVR,$22.75,1439683084629,428
RTTR,$3.18,1439683084643,6,860
RITTW,$0.29,1439683084717,8,500
RVSB,$4.41,1439683084766,27,426
RLJE,$0.43,1439683084844,7,991
RMGN,$0.932,1439683084895,19,150
RCPI,$0.93,1439683085059,63,999
ROBO,$24.47,1439683085069,3,015
FUEL,$6.89,1439683085110,169,813
RCKY,$18.32,1439683085204,24,139
RMCF,$12.4,1439683085330,8,661
RMTI,$12.65,1439683085345,850,825
ROIQW,$0.3552,1439683085446,1,700
ROIQ,$10.02,1439683085506,160,554
RSTI,$25.49,1439683085517,62,655
ROKA,$2.58,1439683085540,34,014
ROSG,$2.61,1439683085693,48,246
ROVI,$11.79,1439683085711,998,929
RBPAA,$2.1,1439683085861,658
RGLD,$53.11,1439683085879,222,685
ROST,$53.99,1439683085897,1,867,838
ROYL,$0.7569,1439683086010,19,064
RPXC,$15.18,1439683086090,93,567
RBCN,$1.53,1439683086112,40,199
RRM,$6.76,1439683086123,800
RTIX,$6.52,1439683086144,122,415
RUTH,$16.72,1439683086221,52,833
RUSHA,$25.79,1439683086264,109,524
RUSHB,$23.04,1439683086278,2,666
RXII,$0.3889,1439683086423,419,972
RYAAY,$75.3137,1439683086444,160,326
STBA,$30.74,1439683086455,38,636
SBRA,$25.9452,1439683086642,172,846
SANW,$4.55,1439683086670,5,578
SABR,$28.3676,1439683086709,2,623,922
SBRAP,$25.8855,1439683086719,700
SAEX,$3.34,1439683086770,7,751
SAFT,$55.78,1439683086819,24,091
SGNT,$19.68,1439683086839,214,715
SAGE,$58.63,1439683087017,324,825
SAJA,$5.1,1439683087076,60
SAIA,$41.57,1439683087090,79,029
SALM,$6.07,1439683087111,19,129
SAFM,$74.93,1439683087129,139,450
SASR,$27.18,1439683087282,99,422
SAL,$29.28,1439683087304,410
SNDK,$57.8,1439683087314,1,192,523
GCVRZ,$0.202,1439683087446,67,822
SPNS,$12.19,1439683087485,20,926
SRPT,$35.4501,1439683087503,904,073
SGMO,$8.75,1439683087578,573,272
SANM,$21.35,1439683087644,191,905
SBFG,$11,1439683087661,140
SBAC,$126.8146,1439683087794,353,088
SCSC,$36.53,1439683087871,69,420
SCHN,$16.65,1439683087900,222,301
SCHL,$43.08,1439683088002,134,484
SMIT,$2.9,1439683088019,1,618
SCLN,$8.17,1439683088039,305,498
SGMS,$12.05,1439683088057,432,390
SQI,$12.2,1439683088127,78,456
SCYX,$6.89,1439683088219,6,012
SEAC,$6.29,1439683088292,58,032
SBCF,$15.56,1439683088349,106,657
SHIP,$0.8,1439683088437,6,100
SRSC,$5.9,1439683088480,7,479
SHLD,$25.18,1439683088554,374,714
SPNE,$14.9,1439683088694,70,281
SHOS,$7.14,1439683088824,57,913
SNFCA,$8,1439683088842,10,232
SGEN,$44,1439683088885,463,049
EYES,$12.61,1439683088904,118,921
SEIC,$54.801,1439683089009,230,130
SCSS,$25.78,1439683089032,161,890
SIGI,$32.12,1439683089242,157,314
STX,$52.05,1439683089268,2,576,606
SLTC,$4.05,1439683089278,4,442
LEDS,$0.47,1439683089333,20,557
SLCT,$7.99,1439683089351,2,486
SHLDW,$15,1439683089369,108,827
SMTC,$17.13,1439683089463,311,454
SMLR,$3.25,1439683089554,400
SENEA,$29.24,1439683089568,11,306
SQNM,$2.275,1439683089747,498,635
MCRB,$38.97,1439683089771,99,857
SNMX,$6.99,1439683089787,188,054
SQBG,$16.52,1439683089804,74,924
SREV,$5.71,1439683089909,353,002
SFBS,$39.15,1439683089927,22,990
GAME,$6.79,1439683090171,11,999
SGOC,$0.46,1439683090186,15,425
SFXE,$1.38,1439683090219,2,556,330
SMED,$6.8,1439683090271,22,485
SVBI,$4.95,1439683090297,30
SHEN,$41.79,1439683090317,45,246
SHLO,$12.12,1439683090500,12,100
SHPG,$243.9101,1439683090546,86,633
SCVL,$27.95,1439683090566,26,426
SHBI,$9.77,1439683090584,626
SFLY,$40.73,1439683090675,147,594
SHOR,$7.5,1439683090693,151,475
SIFI,$11.66,1439683090737,1,410
SIEN,$25.01,1439683090886,9,444
SIEB,$1.49,1439683090918,203
BSRR,$17.23,1439683090943,8,970
SWIR,$25.73,1439683090970,299,817
SIFY,$1.26,1439683091020,8,694
SIGM,$9.84,1439683091075,168,316
SIAL,$139.65,1439683091208,461,848
SGNL,$1.45,1439683091236,135,549
SGMA,$5.59,1439683091302,6,889
SBNY,$143.3287,1439683091442,102,632
SILC,$27,1439683091471,3,216
SLGN,$55.16,1439683091491,60,146
SGI,$5.33,1439683091663,150,017
SLAB,$43.79,1439683091673,111,897
SPIL,$5.52,1439683091783,322,412
SSRI,$6.39,1439683091807,822,390
SAMG,$13.4,1439683091901,3,624
SFNC,$44.87,1439683091911,68,301
SIMO,$23.8568,1439683091937,408,875
SLP,$6.32,1439683091947,7,684
SINA,$39.977,1439683092099,401,302
SBGI,$28.36,1439683092192,645,485
SMACR,$0.85,1439683092269,300
SMAC,$9.9499,1439683092297,450
SINO,$1.17,1439683092564,2,020
SIRI,$3.92,1439683092623,17,053,902
SVA,$5.81,1439683092643,35,905
SZMK,$6.27,1439683092699,400,194
SITO,$3.76,1439683092809,21,057
SKUL,$7.36,1439683092819,92,569
SIRO,$101.48,1439683092868,93,925
SKBI,$1.54,1439683092957,1,759
MOBI,$4.04,1439683092975,129,621
SPU,$1.03,1439683092990,87,671
SKYW,$17.45,1439683093014,259,590
ISM,$22.88,1439683093147,820
SWKS,$88.7,1439683093170,1,554,063
OSM,$23.66,1439683093277,3,450
JSM,$20.12,1439683093336,13,423
SLM,$8.9318,1439683093402,1,415,944
SMT,$0.69,1439683093545,27,125
SLMBP,$55.58,1439683093599,790
SMTX,$1.54,1439683093609,13,750
SLMAP,$48.05,1439683093626,300
SWHC,$17.07,1439683093647,287,245
SMSI,$0.84,1439683093664,25,746
SPRO,$2.05,1439683093740,5,040
SMTP,$5.4,1439683093798,6,715
SODA,$16.0052,1439683093952,102,242
LNCE,$34.25,1439683093989,89,307
SOHU,$50.25,1439683094041,251,541
SLRC,$18.37,1439683094071,119,796
SUNS,$15.26,1439683094143,7,154
SCTY,$49,1439683094274,1,186,878
SLTD,$3.62,1439683094304,119,033
SEDG,$27.25,1439683094318,544,919
SZYM,$2.21,1439683094413,231,417
SONC,$29.01,1439683094428,396,031
SOFO,$6.49,1439683094464,14,724
SPHS,$0.94,1439683094481,491,980
SONS,$7.54,1439683094556,220,354
SORL,$2.05,1439683094658,86,753
SOHO,$6.84,1439683094750,12,970
SRNE,$14.76,1439683094768,400,733
SOHOM,$25.85,1439683094884,600
SFBC,$20.15,1439683094901,224
SOCB,$12.88,1439683094985,231,572
SSB,$77.55,1439683095037,45,072
SMBC,$19.65,1439683095067,1,554
SFST,$21.21,1439683095119,72
SONA,$11.49,1439683095163,1,800
SBSI,$27.88,1439683095213,48,238
OKSB,$17.51,1439683095327,16,532
SP,$25.08,1439683095397,24,188
SPAN,$19.26,1439683095408,196
SBSA,$6.47,1439683095477,15
SGRP,$1.38,1439683095525,958
ONCE,$45.8,1439683095633,483,419
SPKE,$16.48,1439683095648,22,482
SPAR,$4.68,1439683095687,15,308
ANY,$3.23,1439683095893,1,142,302
SPTN,$33.58,1439683095912,68,138
SPPI,$6.95,1439683095966,2,264,801
SAVE,$60.27,1439683095986,255,660
SPEX,$0.238,1439683096014,70,337
SPDC,$0.2056,1439683096033,209,812
SPLK,$69.78,1439683096082,426,113
SPOK,$16.81,1439683096137,36,212
SPWH,$12.26,1439683096412,64,084
SQBK,$27.58,1439683096465,22,479
FUND,$6.57,1439683096480,15,983
SPSC,$71.37,1439683096525,36,316
STAA,$7.75,1439683096547,79,279
SFM,$21.02,1439683096561,764,478
SSNC,$68.81,1439683096580,48,859
STMP,$86.12,1439683096668,115,435
STLY,$3.02,1439683096729,230
SPLS,$14.23,1439683096820,2,307,746
SBLKL,$21,1439683096856,12,390
SBUX,$57.1,1439683096876,3,265,874
SBLK,$2.55,1439683096938,285,849
STRZA,$37.07,1439683097010,230,793
STFC,$23.79,1439683097127,14,209
SNC,$10.4,1439683097263,26,422
SIBC,$21.19,1439683097306,814
STDY,$4.83,1439683097335,36,506
STBZ,$20.07,1439683097352,33,137
GASS,$5.01,1439683097401,20,266
STLD,$20.3557,1439683097454,1,199,391
SMRT,$10.33,1439683097489,49,938
SXCL,$20.75,1439683097530,1,683
STNR,$58.39,1439683097572,63,135
STEM,$0.425,1439683097717,147,185
STXS,$0.94,1439683097738,24,004
SRCL,$145.53,1439683097790,205,603
SHOO,$40.0752,1439683097901,381,169
STRL,$5.24,1439683098021,124,324
SSFN,$6.15,1439683098041,22
SYBT,$37.05,1439683098058,40,545
BANX,$16.64,1439683098146,13,926
SGBK,$31,1439683098189,10,750
SSYS,$31.41,1439683098227,593,016
STML,$10.04,1439683098372,49,142
STRS,$16.45,1439683098388,2,450
STRM,$2.76,1439683098524,5,441
STRT,$67.67,1439683098547,3,649
STCK,$19.16,1439683098561,17,053
STRA,$54.02,1439683098622,45,224
SCMP,$23.66,1439683098703,511,370
STB,$4.15,1439683098721,71,174
SUBK,$27.66,1439683098785,18,932
SUMR,$1.85,1439683098852,1,425
SMMT,$12.75,1439683098877,4,677
SMMF,$12.37,1439683098894,2,482
SSBI,$13.37,1439683099014,632
SEMI,$12.95,1439683099113,308,915
SNHY,$33.44,1439683099130,32,923
SNBC,$19.76,1439683099184,4,291
SNSS,$1.175,1439683099245,477,317
GOMO,$4.7,1439683099293,2,569
STKL,$9.615,1439683099377,249,227
SPWR,$25.6699,1439683099424,978,943
SBCP,$14.39,1439683099479,5,538
RUN,$10.04,1439683099498,256,487
SSH,$2.76,1439683099568,19,542
SCON,$0.98,1439683099657,46,374
SMCI,$27.55,1439683099667,316,279
SPCB,$11.18,1439683099685,63,237
SGC,$17.16,1439683099703,21,322
SUPN,$17.44,1439683099843,543,972
SPRT,$1.22,1439683099906,15,810
SCAI,$38.04,1439683100022,408,239
SRDX,$23.14,1439683100043,33,017
SIVB,$140.7681,1439683100061,139,672
TOR,$1.27,1439683100101,800
SBBX,$12.41,1439683100115,2,436
SWSH,$1.49,1439683100244,667,485
SYMC,$21.6,1439683100404,3,054,197
SIVBO,$25.58,1439683100420,2
SSRG,$8.55,1439683100443,2,911
SYNA,$72.57,1439683100453,406,817
SYNL,$12.11,1439683100513,2,004
SYKE,$25.5,1439683100523,218,067
SYNC,$1.65,1439683100543,31,389
SNCR,$46.94,1439683100610,149,842
SURG,$4.48,1439683100812,13,798
SGYP,$7.85,1439683100830,1,587,469
SGYPW,$3.4,1439683100921,8,662
SNTA,$2.09,1439683100936,481,306
ELOS,$10.18,1439683100962,34,878
SNPS,$51.64,1439683101089,457,572
SYUT,$6.18,1439683101157,42,678
SYNT,$43.86,1439683101175,72,611
SYPR,$1.41,1439683101252,40,155
SYRX,$1.44,1439683101267,5,750
TROW,$76.0852,1439683101287,502,690
TTOO,$12.99,1439683101323,45,729
SYMX,$1.06,1439683101405,167,635
TTWO,$30.7163,1439683101483,899,488
TAIT,$0.97,1439683101514,236
TNDM,$12.4119,1439683101691,46,764
TLMR,$16.12,1439683101710,116,300
TLF,$7.99,1439683101727,20,823
TANH,$23.21,1439683101815,43,342
TASR,$23.97,1439683101864,651,794
TRGT,$2.41,1439683101879,100
TEDU,$12.7739,1439683101902,91,619
TNGO,$8.03,1439683101912,131,697
TATT,$7.1252,1439683102025,300
TAYD,$12.89,1439683102094,28
TCPC,$15.67,1439683102109,93,336
TEAR,$2.83,1439683102150,33,489
TCCO,$3.14,1439683102407,2,076
TTGT,$10.03,1439683102442,41,012
TECD,$58.92,1439683102467,131,809
TGLS,$14.09,1439683102477,55,939
TGEN,$3.9,1439683102533,6,895
TECU,$4.97,1439683102553,21,624
TNAV,$7.29,1439683102568,74,836
TTEC,$28.81,1439683102776,31,659
TENX,$3.69,1439683102812,5,993
GLBL,$10.56,1439683102830,524,332
TERP,$25.5,1439683102848,1,118,086
TSYS,$3.43,1439683102984,56,760
TBNK,$25.922,1439683103167,15,330
TSRO,$50.68,1439683103253,193,693
TESO,$8.76,1439683103263,168,790
TSLA,$243.3,1439683103284,2,143,845
TESS,$23.24,1439683103397,4,239
TLOG,$2.49,1439683103441,12,354
TSRA,$34.58,1439683103526,208,569
TTEK,$27.11,1439683103587,396,026
TCBI,$57.23,1439683103604,121,234
TCBIP,$25.59,1439683103634,2,453
TTPH,$43.31,1439683103658,162,880
TCBIL,$25.4,1439683103668,616
TXRH,$38.76,1439683103924,233,201
TXN,$50.64,1439683103951,3,460,146
TGTX,$15.29,1439683103986,291,845
TFSL,$17.5735,1439683104005,149,084
ABCO,$50.37,1439683104025,152,230
ANDE,$38.07,1439683104210,71,805
TBBK,$7.94,1439683104227,42,357
CAKE,$57.1,1439683104323,178,938
TCFC,$22.87,1439683104347,792
CHEF,$16.84,1439683104366,54,474
CG,$24.79,1439683104377,509,133
BONT,$3.99,1439683104404,72,216
DSGX,$17.13,1439683104424,3,706
DXYN,$11.19,1439683104646,36,155
XONE,$7.61,1439683104757,100,966
FINL,$28.0625,1439683104776,430,554
ENSG,$48.42,1439683104786,72,224
FBMS,$17.5,1439683104803,1,244
TFM,$29.61,1439683104910,391,761
GT,$31.95,1439683104959,1,767,516
HABT,$26.04,1439683105005,422,011
FLIC,$26.76,1439683105098,7,498
HCKT,$14.89,1439683105153,148,744
HAIN,$68.3118,1439683105175,434,260
INTG,$30.47,1439683105189,487
CUBA,$9.33,1439683105229,130,451
KEYW,$7.8,1439683105248,126,106
KHC,$76.38,1439683105345,2,083,863
JYNT,$8.88,1439683105365,3,092
MIK,$25.5769,1439683105690,180,157
MDCO,$30.27,1439683105714,766,105
NAVG,$78.75,1439683105724,13,395
MIDD,$120.3156,1439683105765,239,499
STKS,$3.6,1439683105840,561
NDAQ,$53.5399,1439683105857,570,934
PCLN,$1285.21,1439683105871,341,786
MSG,$77.03,1439683105909,240,208
ULTI,$191.18,1439683106055,104,629
SPNC,$15.83,1439683106074,503,643
PRSC,$46.81,1439683106093,42,143
YORW,$21.22,1439683106194,15,834
TBPH,$11.94,1439683106212,252,937
THRX,$13.74,1439683106409,157,050
TST,$1.765,1439683106496,37,701
THOR,$63.25,1439683106511,158,831
TCRD,$12.21,1439683106563,52,552
THLD,$4.2,1439683106577,535,575
THTI,$0.57,1439683106629,12,710
TTS,$14,1439683106694,105,710
TICC,$6.64,1439683106711,105,526
TIGR,$0.3229,1439683106800,2,240
TIL,$3.75,1439683106840,7,325
TSBK,$10.87,1439683107005,3,081
TITN,$14.19,1439683107028,46,870
TIPT,$5.84,1439683107056,15,161
TBRA,$13.56,1439683107130,14,152
TKAI,$12.67,1439683107171,47,623
TIVO,$9.4789,1439683107222,424,748
TISA,$3.96,1439683107295,27,471
TOPS,$1.1,1439683107357,36,046
TNXP,$6.95,1439683107373,224,866
TRNX,$24.1,1439683107444,64,997
TSEM,$13.92,1439683107512,209,527
TRCH,$1,1439683107530,223,373
TW,$125.48,1439683107632,237,753
TWER,$1.98,1439683107727,45,603
CLUB,$2.02,1439683107772,46,706
TOWN,$18.43,1439683107806,79,086
TSCO,$93.1,1439683107911,352,059
TCON,$11.8,1439683107927,10,919
TWMC,$3.59,1439683107971,1,392
TACT,$8,1439683108066,3,052
TSRE,$7,1439683108101,21,778
TRNS,$8.99,1439683108119,408
TGA,$2.95,1439683108222,85,677
TTHI,$2.87,1439683108266,434,735
TBIO,$1.25,1439683108284,109,617
TZOO,$8.79,1439683108355,29,617
TRVN,$6.5,1439683108462,201,934
TCBK,$25.31,1439683108506,30,709
TRS,$17.29,1439683108570,108,198
TRMB,$19.99,1439683108631,752,300
TRIL,$19.24,1439683108648,54,111
TRIB,$16.2585,1439683108826,38,908
TSC,$12.23,1439683108871,17,219
TRIP,$72.49,1439683109062,606,386
TBK,$14.29,1439683109145,38,712
TRIV,$5.49,1439683109187,8,720
TROV,$6.1,1439683109422,474,380
TRST,$6.18,1439683109464,209,623
THST,$2.7464,1439683109480,300
TRUE,$5.41,1439683109490,612,321
TSRI,$4.49,1439683109614,6,594
TTMI,$7.62,1439683109663,567,449
TUBE,$11.27,1439683109681,158,280
TRMK,$24.04,1439683109776,117,391
TUES,$9.46,1439683109854,135,053
TOUR,$15.7144,1439683109939,148,012
TCX,$24.9828,1439683110008,54,442
HEAR,$2.25,1439683110039,19,087
TUTT,$24.24,1439683110152,100
TUTI,$24.24,1439683110167,100
FOXA,$30.31,1439683110233,12,242,120
TRCB,$9.13,1439683110471,31
FOX,$29.7023,1439683110481,1,931,403
TWIN,$14.69,1439683110572,23,957
USCR,$56.45,1439683110659,90,570
USEG,$0.629,1439683110681,39,201
PRTS,$2.24,1439683110691,2,673
GROW,$2.35,1439683111043,278
UFPT,$21.69,1439683111058,3,150
UBNT,$32.71,1439683111087,144,352
UCTT,$7.45,1439683111162,76,195
ULTA,$171.04,1439683111180,245,485
RARE,$110.51,1439683111235,238,903
ULBI,$4.5,1439683111388,3,923
UTEK,$16.65,1439683111403,202,163
UNAM,$9.5,1439683111422,822
UMBF,$54.57,1439683111448,103,650
ULTR,$0.9,1439683111467,12,716
UNIS,$1.36,1439683111513,859,333
UMPQ,$17.372,1439683111527,521,610
UBSH,$24.35,1439683111600,94,095
UNB,$26.78,1439683112300,15
UNXL,$0.94,1439683112914,191,378
UBCP,$8.53,1439683112962,4,326
QURE,$25.2163,1439683113009,124,606
UCBA,$13.97,1439683113037,19
UBSI,$39.9,1439683113055,114,228
UCBI,$20.8,1439683113108,66,644
UCFC,$5.04,1439683113262,34,185
UIHC,$14.36,1439683113287,80,361
UBOH,$15.88,1439683113302,922
UDF,$17.89,1439683113312,65,682
UNFI,$46.78,1439683113333,468,972
UNTD,$12.13,1439683113410,43,945
UBNK,$13.34,1439683113424,84,510
UFCS,$36.45,1439683113457,43,451
UBFO,$5.09,1439683113617,1,200
USBI,$8.85,1439683113691,3,075
UTHR,$164.74,1439683113911,151,845
USLM,$53.75,1439683113925,9,607
UNTY,$10.05,1439683113959,21,213
UG,$19.24,1439683113976,647
USAP,$12.76,1439683114006,7,270
UEIC,$48.44,1439683114023,44,978
UFPI,$63.9077,1439683114068,47,023
UACL,$20.42,1439683114117,27,562
UVSP,$19.75,1439683114282,11,014
OLED,$38.72,1439683114311,398,528
URRE,$0.93,1439683114350,33,402
UPIP,$0.745,1439683114367,50,978
UPLD,$7.95,1439683114427,15,137
URBN,$32.25,1439683114486,1,287,926
ECOL,$51.52,1439683114657,55,209
DTUS,$31.8,1439683114703,750
DTYS,$20.18,1439683114727,40,635
DLBS,$20.98,1439683114998,4,160
USAT,$3.1,1439683115236,36,477
USAK,$21,1439683115339,18,606
USMD,$7.25,1439683115437,2,721
UTMD,$51.64,1439683115577,2,959
UTSI,$1.95,1439683115656,69,177
UTIW,$7.91,1439683115709,867,801
VNDA,$12.03,1439683115776,444,221
VWOB,$75.92,1439683115816,21,887
VALU,$13.84,1439683115834,169
VALX,$25.628,1439683115851,776
VGIT,$64.75,1439683115926,19,588
VCIT,$84.58,1439683116049,247,892
VCLT,$86.94,1439683116062,180,887
VNQI,$55.06,1439683116096,156,532
VGLT,$76.64,1439683116170,17,874
VMBS,$53.06,1439683116187,61,578
VNR,$8.92,1439683116209,448,578
VNRAP,$22.04,1439683116330,20,424
VNRBP,$17.22,1439683116442,21,126
VNRCP,$17.61,1439683116484,34,657
VONG,$103.78,1439683116522,5,953
VONE,$97.12,1439683116569,10,127
VTWO,$97.04,1439683116621,10,572
VTWV,$85.22,1439683116662,3,784
VTWG,$109.69,1439683116677,6,254
VONV,$90,1439683116718,7,496
VTHR,$96.79,1439683116837,387
VCSH,$79.35,1439683116860,283,773
VGSH,$61.04,1439683116916,45,662
VTIP,$48.36,1439683116935,81,978
VPCO,$0.8,1439683117125,31,592
VXUS,$49.2,1439683117156,277,130
BNDX,$52.93,1439683117166,948,346
VPCOU,$10.35,1439683117209,4,000
VRNS,$23.49,1439683117268,68,416
VDSI,$18.7,1439683117292,476,446
VBLT,$5.34,1439683117309,43,786
VASC,$37.64,1439683117319,35,884
VBIV,$2.51,1439683117484,38
WOOF,$58.28,1439683117549,132,747
VECO,$23.09,1439683117619,129,136
APPY,$0.4099,1439683117653,17,830
VCYT,$9.18,1439683117695,56,651
VRA,$11.05,1439683117737,236,702
VSTM,$7.52,1439683117784,122,094
VCEL,$3.43,1439683117889,46,719
VRSN,$71.09,1439683117907,480,860
VRNT,$58,1439683117943,210,147
VBTX,$16.05,1439683117992,3,578
VRML,$1.93,1439683118018,1,542
VRSK,$76.8,1439683118034,291,325
VTNR,$2.45,1439683118112,58,821
VSAR,$16.84,1439683118157,76,364
VRTX,$136.88,1439683118222,565,789
VRTA,$3.3401,1439683118385,207
VIA,$44.9188,1439683118451,64,950
VIAB,$44,1439683118501,3,724,569
VIAV,$5.68,1439683118519,2,526,090
VSAT,$61.09,1439683118566,119,254
VICR,$11.42,1439683118633,31,505
VICL,$0.6297,1439683118643,69,188
VBND,$49.49,1439683118813,38,017
VDTH,$11.91,1439683118844,17,264
VUSE,$26.34,1439683118880,107,075
VGGL,$1.35,1439683118968,96,079
VIDI,$21.66,1439683119008,77,805
VKTX,$7.52,1439683119119,7,620
VLGEA,$28.55,1439683119152,12,804
VIP,$5.43,1439683119207,1,033,023
VIMC,$11.42,1439683119224,64,411
VNOM,$16.1224,1439683119252,44,544
VA,$35.14,1439683119443,256,764
VIRT,$21.1,1439683119488,163,474
VIRC,$2.54,1439683119507,399
VRTS,$126.4,1439683119546,43,798
VSCP,$2.31,1439683119682,1,650
VRTU,$50.26,1439683119755,139,214
VTL,$14.53,1439683119834,123,451
VISN,$10.4,1439683119852,7,389
VTAE,$8.28,1439683119915,32,727
VOD,$37.53,1439683119974,998,684
VVUS,$1.16,1439683119984,661,328
VLTC,$8.36,1439683120096,756,874
VOXX,$7.89,1439683120183,29,776
VIIX,$21.56,1439683120201,66,869
VRNG,$0.6424,1439683120305,225,324
VSEC,$46.39,1439683120442,3,629
VUZI,$4.11,1439683120456,156,835
VTVT,$8.03,1439683120493,24,689
WGBS,$1.34,1439683120511,16,316
VWR,$27.2344,1439683120576,165,115
WAFDW,$5.7,1439683120625,100
WAFD,$23.25,1439683120698,197,547
WBA,$92.1,1439683120717,1,687,240
WRES,$0.4108,1439683120784,234,152
WASH,$39.94,1439683120804,12,522
WFBI,$18.63,1439683120935,767
WAVX,$0.14,1439683120948,366,770
WSBF,$13.15,1439683121033,35,485
WAYN,$12.78,1439683121128,2,220
WSTG,$17.49,1439683121197,2,949
WDFC,$89,1439683121207,43,571
WB,$13.6,1439683121277,156,787
WBMD,$43.35,1439683121356,154,961
WWWW,$24.18,1439683121374,194,165
WEN,$9.96,1439683121486,1,142,065
WEBK,$19.64,1439683121503,7
WERN,$28.45,1439683121561,201,476
WSBC,$31.928,1439683121699,76,916
WTBA,$19.49,1439683121709,13,273
WSTC,$26.18,1439683121820,243,505
WABC,$48.78,1439683121879,57,359
WMAR,$9.02,1439683121893,26,920
WDC,$82.5,1439683122003,618,872
WBB,$17.68,1439683122012,20
WSTL,$1.13,1439683122033,14,128
WFD,$7.44,1439683122119,35,461
WLB,$12.16,1439683122231,218,669
WPRT,$3.77,1439683122244,67,940
WHLR,$1.94,1439683122273,5,056
WEYS,$28,1439683122299,3,215
WHLRP,$22.41,1439683122378,2,675
WHF,$12.62,1439683122536,9,382
WHFBL,$25.6,1439683122645,400
WFM,$33.47,1439683122694,4,033,587
WILN,$2.09,1439683122723,19,117
WHLM,$5.78,1439683122740,358
WLDN,$10.27,1439683122786,135,446
WLFC,$15.74,1439683122832,5,033
WIBC,$11.35,1439683122936,99,486
WVVI,$7.49,1439683122950,9,995
WIN,$6.72,1439683123022,2,715,276
WING,$29.87,1439683123043,72,313
WTFC,$53.98,1439683123109,135,907
WINA,$103.06,1439683123120,6,394
WTFCM,$25.75,1439683123141,8,286
AGND,$44.42,1439683123358,2,294
AGZD,$48.37,1439683123386,1,403
HYND,$21.06,1439683123452,150
HYZD,$23.44,1439683123521,100
